Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781711217,100,,Aggregated,84.200000,0.000000,30,46,72,120,560,1300,2000,2100,2600,3300,3300,2218,0,30,189.92469742785198,9.04717299999902,3295.867080998505,1371.002254283138
1781711218,100,,Aggregated,84.700000,0.000000,30,46,71,120,530,1200,2000,2100,2600,3300,3300,2320,0,30,183.85728602111055,9.04717299999902,3295.867080998505,1372.784051724138
1781711219,100,,Aggregated,84.400000,0.000000,29,44,67,110,520,1200,2000,2100,2600,3300,3300,2411,0,29,177.6236355897932,9.04717299999902,3295.867080998505,1372.5545416839486
1781711220,100,,Aggregated,87.700000,0.000000,29,44,64,97,500,1000,2000,2100,2600,3300,3300,2510,0,29,171.9523520071653,9.04717299999902,3295.867080998505,1378.3091633466136
1781711221,100,,Aggregated,87.000000,0.000000,29,43,60,91,490,950,2000,2100,2600,3300,3300,2601,0,29,166.84853966896188,9.04717299999902,3295.867080998505,1378.8638985005766
1781711222,100,,Aggregated,89.400000,0.000000,28,42,58,83,460,920,2000,2100,2600,3300,3300,2692,0,28,162.12688497918526,9.04717299999902,3295.867080998505,1382.7202823179791
1781711223,100,,Aggregated,88.800000,0.000000,28,41,56,78,440,860,2000,2100,2600,3300,3300,2790,0,28,157.24222606522142,9.04717299999902,3295.867080998505,1381.71541218638
1781711224,100,,Aggregated,91.500000,0.000000,27,40,54,73,420,800,2000,2100,2600,3300,3300,2880,0,27,152.97675565554613,9.04717299999902,3295.867080998505,1387.6246527777778
1781711225,100,,Aggregated,90.800000,0.000000,27,39,52,69,400,770,2000,2100,2600,3300,3300,2980,0,27,148.6218764140861,9.04717299999902,3295.867080998505,1382.4842281879194
1781711226,100,,Aggregated,90.800000,0.000000,27,39,51,67,380,740,1900,2100,2300,3300,3300,3072,0,27,144.9469763343033,9.04717299999902,3295.867080998505,1386.0032552083333
1781711227,100,,Aggregated,90.300000,0.000000,26,38,50,65,370,730,1900,2100,2300,3300,3300,3155,0,26,141.8036142858904,9.04717299999902,3295.867080998505,1387.0294770206021
1781711228,100,,Aggregated,92.700000,0.000000,26,38,49,62,340,720,1900,2100,2300,3300,3300,3255,0,26,138.31236380921274,9.04717299999902,3295.867080998505,1383.1883256528417
1781711229,100,,Aggregated,92.500000,0.000000,26,37,48,60,310,700,1900,2100,2300,3300,3300,3346,0,26,135.14995791511706,9.04717299999902,3295.867080998505,1385.6398684997012
1781711230,100,,Aggregated,91.500000,0.000000,26,37,47,59,290,680,1800,2100,2300,3300,3300,3431,0,26,132.41683695860473,9.04717299999902,3295.867080998505,1390.3351792480325
1781711231,100,,Aggregated,93.500000,0.000000,26,36,47,57,280,650,1800,2100,2300,3300,3300,3526,0,26,129.494920683485,9.04717299999902,3295.867080998505,1388.5337492909812
1781711232,100,,Aggregated,91.500000,0.000000,26,36,46,56,260,650,1800,2000,2300,3300,3300,3611,0,26,127.19492641538983,9.04717299999902,3295.867080998505,1387.703129327056
1781711233,100,,Aggregated,91.700000,0.000000,26,36,46,56,240,630,1800,2000,2300,3300,3300,3714,0,26,124.71498225524621,9.04717299999902,3295.867080998505,1388.1515885837373
1781711234,100,,Aggregated,90.900000,0.000000,26,36,46,55,220,620,1800,2000,2300,3300,3300,3799,0,26,122.53717734534898,9.04717299999902,3295.867080998505,1385.0047380889707
1781711235,100,,Aggregated,90.300000,0.000000,26,36,45,54,200,610,1800,2000,2300,3300,3300,3891,0,26,120.2127980562795,9.04717299999902,3295.867080998505,1388.9966589565665
1781711236,100,,Aggregated,91.900000,0.000000,25,36,45,53,190,590,1800,2000,2300,3300,3300,3987,0,25,117.89703600601604,9.04717299999902,3295.867080998505,1392.7261098570355
1781711237,100,,Aggregated,91.500000,0.000000,26,36,45,54,170,590,1800,2000,2300,3300,3300,4084,0,26,116.2068204233541,9.04717299999902,3295.867080998505,1384.1287952987268
1781711238,100,,Aggregated,89.800000,0.000000,26,36,46,54,160,580,1700,2000,2300,3300,3300,4163,0,26,114.74551201152516,9.04717299999902,3295.867080998505,1389.1153014652893
1781711239,100,,Aggregated,90.300000,0.000000,26,36,45,54,150,570,1700,2000,2300,3300,3300,4259,0,26,112.72776629513537,9.04717299999902,3295.867080998505,1385.8055881662362
1781711240,100,,Aggregated,91.300000,0.000000,26,36,45,53,140,570,1700,2000,2300,3300,3300,4345,0,26,111.02420706812185,9.04717299999902,3295.867080998505,1387.9357882623706
1781711241,100,,Aggregated,89.500000,0.000000,26,35,45,53,130,550,1700,2000,2300,3300,3300,4454,0,26,108.99059689784114,9.04717299999902,3295.867080998505,1382.6641221374045
1781711242,100,,Aggregated,90.200000,0.000000,25,35,44,52,120,550,1700,2000,2300,3300,3300,4534,0,25,107.52497717908714,9.04717299999902,3295.867080998505,1385.0981473312747
1781711243,100,,Aggregated,89.400000,0.000000,25,35,44,51,120,530,1600,2000,2300,3300,3300,4642,0,25,105.66037004372657,9.04717299999902,3295.867080998505,1386.0525635501938
1781711244,100,,Aggregated,90.600000,0.000000,25,35,43,51,120,530,1600,2000,2300,3300,3300,4732,0,25,104.20722077894736,9.04717299999902,3295.867080998505,1388.692941673711
1781711245,100,,Aggregated,90.600000,0.000000,25,35,43,51,110,520,1500,2000,2300,3300,3300,4831,0,25,102.55541855640227,9.04717299999902,3295.867080998505,1392.490995653074
1781711246,100,,Aggregated,90.700000,0.000000,25,35,43,50,110,500,1500,2000,2300,3300,3300,4920,0,25,101.24261253963166,9.04717299999902,3295.867080998505,1393.5085365853658
1781711247,100,,Aggregated,91.600000,0.000000,26,35,43,51,100,500,1400,2000,2200,3300,3300,5015,0,26,100.18895490607889,9.04717299999902,3295.867080998505,1394.7326021934198
1781711248,100,,Aggregated,92.200000,0.000000,26,35,43,50,100,490,1400,2000,2200,3300,3300,5096,0,26,99.08660711773767,9.04717299999902,3295.867080998505,1393.0602433281006
1781711250,100,,Aggregated,91.700000,0.000000,26,35,43,50,100,490,1300,2000,2200,3300,3300,5186,0,26,97.95610924411785,9.04717299999902,3295.867080998505,1395.3389895873506
1781711251,100,,Aggregated,91.000000,0.000000,25,35,43,50,97,480,1300,2000,2200,3300,3300,5283,0,25,96.56762364546213,9.04717299999902,3295.867080998505,1399.6662880938861
1781711252,100,,Aggregated,90.700000,0.000000,25,35,43,49,93,470,1300,2000,2200,3300,3300,5373,0,25,95.34650380755042,9.04717299999902,3295.867080998505,1398.288851665736
1781711253,100,,Aggregated,92.200000,0.000000,25,34,43,49,92,450,1300,2000,2200,3300,3300,5468,0,25,94.19084329315326,9.04717299999902,3295.867080998505,1401.2867593269934
1781711254,100,,Aggregated,91.000000,0.000000,25,34,42,49,91,440,1300,2000,2200,3300,3300,5548,0,25,93.12029580028184,9.04717299999902,3295.867080998505,1405.7171953857246
1781711255,100,,Aggregated,92.200000,0.000000,25,34,42,49,91,430,1300,2000,2200,3300,3300,5643,0,25,92.14893650876506,9.04717299999902,3295.867080998505,1402.8972177919547
1781711256,100,,Aggregated,90.000000,0.000000,25,34,42,49,89,420,1200,2000,2200,3300,3300,5732,0,25,91.22027181279891,9.04717299999902,3295.867080998505,1404.4499302163294
1781711257,100,,Aggregated,89.900000,0.000000,25,34,42,49,87,410,1200,2000,2200,3300,3300,5835,0,25,90.16814611756016,9.04717299999902,3295.867080998505,1404.2293059125964
1781711258,100,,Aggregated,89.200000,0.000000,25,34,42,49,86,400,1200,2000,2200,3300,3300,5918,0,25,89.48577820648198,9.04717299999902,3295.867080998505,1403.1703278134505
1781711259,100,,Aggregated,89.900000,0.000000,25,34,42,49,84,390,1200,2000,2200,3300,3300,6012,0,25,88.42971327461072,9.04717299999902,3295.867080998505,1405.8987025948104
1781711260,100,,Aggregated,88.900000,0.000000,25,34,42,48,82,390,1100,1900,2200,3300,3300,6110,0,25,87.43234487233573,9.04717299999902,3295.867080998505,1406.779541734861
1781711261,100,,Aggregated,90.500000,0.000000,25,34,42,48,81,370,1100,1900,2200,3300,3300,6204,0,25,86.55983742891422,9.04717299999902,3295.867080998505,1404.9153771760155
1781711262,100,,Aggregated,90.800000,0.000000,25,34,42,48,80,370,1000,1900,2200,3300,3300,6292,0,25,85.71730698457813,9.04717299999902,3295.867080998505,1406.486013986014
1781711263,100,,Aggregated,92.000000,0.000000,25,34,42,48,79,360,980,1900,2200,3300,3300,6385,0,25,84.91252805653305,9.04717299999902,3295.867080998505,1405.2815974941268
1781711264,100,,Aggregated,90.700000,0.000000,25,33,41,48,78,350,950,1900,2200,3300,3300,6473,0,25,84.05393969920594,9.04717299999902,3295.867080998505,1406.5672794685618
1781711265,100,,Aggregated,91.000000,0.000000,25,34,42,48,77,330,940,1900,2200,3300,3300,6566,0,25,83.41563951446132,9.04717299999902,3295.867080998505,1403.9905574169966
1781711266,100,,Aggregated,90.900000,0.000000,25,34,42,49,79,310,930,1900,2200,3300,3300,6664,0,25,83.15694172088108,9.04717299999902,3295.867080998505,1404.8665966386554
1781711267,100,,Aggregated,91.700000,0.000000,25,34,42,49,79,310,920,1900,2200,3300,3300,6747,0,25,82.57513393507588,9.04717299999902,3295.867080998505,1407.5767007558916
1781711268,100,,Aggregated,92.400000,0.000000,25,35,43,49,82,300,880,1800,2200,3300,3300,6818,0,25,82.84278470826793,9.04717299999902,3295.867080998505,1412.3946905250807
1781711269,100,,Aggregated,90.700000,0.000000,26,35,43,50,86,300,870,1800,2200,3300,3300,6930,0,26,82.79281662871124,9.04717299999902,3295.867080998505,1414.7080808080807
1781711270,100,,Aggregated,89.000000,0.000000,26,35,43,50,84,290,840,1800,2100,3300,3300,7004,0,26,82.18711107709342,9.04717299999902,3295.867080998505,1419.4254711593376
1781711271,100,,Aggregated,89.900000,0.000000,26,35,43,51,84,280,830,1800,2100,3300,3300,7098,0,26,81.70364079064034,9.04717299999902,3295.867080998505,1417.9974640743872
1781711272,100,,Aggregated,89.400000,0.000000,26,35,43,51,83,280,800,1800,2100,3300,3300,7193,0,26,81.18192811288199,9.04717299999902,3295.867080998505,1415.0963436674544
1781711273,100,,Aggregated,87.300000,0.000000,26,35,43,51,83,270,780,1800,2100,3300,3300,7282,0,26,80.61008455547388,9.04717299999902,3295.867080998505,1414.5407854984894
1781711274,100,,Aggregated,88.800000,0.000000,26,36,44,51,88,270,770,1800,2100,3300,3300,7377,0,26,80.93041708471588,9.04717299999902,3295.867080998505,1415.3761691744612
1781711275,100,,Aggregated,87.400000,0.000000,26,36,44,51,87,260,770,1800,2100,3300,3300,7468,0,26,80.30917313831613,9.04717299999902,3295.867080998505,1414.8164167113016
1781711276,100,,Aggregated,87.100000,0.000000,26,36,44,51,86,260,760,1800,2100,3300,3300,7540,0,26,79.76194289110565,9.04717299999902,3295.867080998505,1414.4136604774535
1781711277,100,,Aggregated,86.200000,0.000000,26,36,44,51,84,250,750,1800,2100,3300,3300,7640,0,26,79.05838235261021,9.04717299999902,3295.867080998505,1414.0123036649215
1781711278,100,,Aggregated,86.000000,0.000000,26,36,44,51,86,240,730,1800,2100,3300,3300,7721,0,26,78.92030694002709,9.04717299999902,3295.867080998505,1413.8485947416139
1781711279,100,,Aggregated,86.600000,0.000000,26,36,44,51,86,240,730,1800,2100,3300,3300,7815,0,26,78.49867643812642,9.04717299999902,3295.867080998505,1413.9349968010238
1781711280,100,,Aggregated,87.100000,0.000000,26,36,44,51,86,230,730,1800,2100,3300,3300,7917,0,26,77.9733277516709,9.04717299999902,3295.867080998505,1415.6204370342302
1781711281,100,,Aggregated,87.000000,0.000000,26,36,45,51,86,230,730,1800,2100,3300,3300,7987,0,26,77.65655601426933,9.04717299999902,3295.867080998505,1418.8038061850507
1781711282,100,,Aggregated,87.200000,0.000000,27,36,45,52,86,220,730,1800,2100,3300,3300,8090,0,27,77.37326370728843,9.04717299999902,3295.867080998505,1417.6091470951792
1781711283,100,,Aggregated,87.600000,0.000000,27,36,45,52,85,220,720,1800,2100,3300,3300,8172,0,27,76.87249401663821,9.04717299999902,3295.867080998505,1416.623225648556
1781711284,100,,Aggregated,87.400000,0.000000,27,36,45,52,85,210,720,1800,2200,3300,3300,8267,0,27,77.08639006301667,9.04717299999902,3295.867080998505,1416.4138139591146
1781711285,100,,Aggregated,87.700000,0.000000,27,36,45,52,84,210,710,1800,2200,3300,3300,8357,0,27,76.55912327066687,9.04717299999902,3295.867080998505,1415.6866100275217
1781711286,100,,Aggregated,89.000000,0.000000,26,36,45,52,84,200,710,1700,2200,3300,3300,8444,0,26,76.09341885871224,9.04717299999902,3295.867080998505,1417.8923495973472
1781711287,100,,Aggregated,87.500000,0.000000,26,36,45,51,83,200,700,1700,2200,3300,3300,8536,0,26,75.56332468943043,9.04717299999902,3295.867080998505,1417.0711105904404
1781711288,100,,Aggregated,86.400000,0.000000,26,36,45,51,82,200,690,1700,2200,3300,3300,8636,0,26,75.09091356530578,9.04717299999902,3295.867080998505,1419.301065308013
1781711289,100,,Aggregated,88.500000,0.000000,26,36,44,51,82,190,680,1700,2200,3300,3300,8723,0,26,74.58613138163358,9.04717299999902,3295.867080998505,1419.8043104436547
1781711290,100,,Aggregated,90.400000,0.000000,26,36,45,51,83,190,670,1700,2200,3300,3300,8808,0,26,74.48920313760034,9.04717299999902,3295.867080998505,1418.1698455949138
1781711291,100,,Aggregated,89.100000,0.000000,26,36,44,51,82,190,670,1700,2200,3300,3300,8918,0,26,74.24108265261079,9.04717299999902,3295.867080998505,1416.709239739852
1781711292,100,,Aggregated,87.900000,0.000000,26,36,44,51,82,180,650,1700,2200,3300,3300,8995,0,26,73.7885920040001,9.04717299999902,3295.867080998505,1417.3713173985548
1781711293,100,,Aggregated,89.400000,0.000000,26,36,44,51,81,180,650,1700,2200,3300,3300,9095,0,26,73.24135864233003,9.04717299999902,3295.867080998505,1416.6275975810886
1781711294,100,,Aggregated,89.600000,0.000000,26,36,44,51,81,180,650,1700,2200,3300,3300,9182,0,26,72.87326783053747,9.04717299999902,3295.867080998505,1416.103354389022
1781711295,100,,Aggregated,89.100000,0.000000,26,36,44,51,80,180,640,1700,2200,3300,3300,9282,0,26,72.5110576118282,9.04717299999902,3295.867080998505,1414.0098039215686
